,atm_name,weekday,festival_religion,working_day,holiday_sequence,trans_date_set,trans_month,trans_year,prevweek_mean,total_amount_withdrawn
10067,Mount Road ATM,MONDAY,H,H,HHW,1,9,2016,212386.0,221000
10071,Mount Road ATM,TUESDAY,NH,W,HWW,2,9,2016,212386.0,154000
10075,Mount Road ATM,WEDNESDAY,NH,W,WWW,2,9,2016,212386.0,605100
10079,Mount Road ATM,THURSDAY,NH,W,WWW,2,9,2016,212386.0,367500
10083,Mount Road ATM,FRIDAY,NH,W,WWH,2,9,2016,212386.0,358000
10088,Mount Road ATM,SATURDAY,NH,H,WHH,2,9,2016,212386.0,118100
10091,Mount Road ATM,SUNDAY,NH,H,HHW,3,9,2016,212386.0,95500
10094,Mount Road ATM,MONDAY,NH,W,HWH,3,9,2016,274172.0,424300
10098,Mount Road ATM,TUESDAY,M,H,WHW,3,9,2016,274172.0,209000
10102,Mount Road ATM,WEDNESDAY,NH,W,HWW,3,9,2016,274172.0,206500
10107,Mount Road ATM,THURSDAY,NH,W,WWW,3,9,2016,274172.0,426000
10111,Mount Road ATM,FRIDAY,NH,W,WWH,4,9,2016,274172.0,17000
10116,Mount Road ATM,SATURDAY,NH,H,WHH,4,9,2016,274172.0,29500
10121,Mount Road ATM,SUNDAY,NH,H,HHW,4,9,2016,274172.0,475500
10126,Mount Road ATM,MONDAY,NH,W,HWW,4,9,2016,255400.0,287200
10131,Mount Road ATM,TUESDAY,NH,W,WWW,4,9,2016,255400.0,223500
10136,Mount Road ATM,WEDNESDAY,NH,W,WWW,5,9,2016,255400.0,127500
10141,Mount Road ATM,THURSDAY,NH,W,WWW,5,9,2016,255400.0,137000
10146,Mount Road ATM,FRIDAY,NH,W,WWH,5,9,2016,255400.0,6000
10159,Mount Road ATM,MONDAY,NH,W,HWW,6,9,2016,156240.0,305500
10164,Mount Road ATM,TUESDAY,NH,W,WWW,6,9,2016,156240.0,103000
10169,Mount Road ATM,WEDNESDAY,NH,W,WWW,6,9,2016,156240.0,316000
10174,Mount Road ATM,THURSDAY,NH,W,WWW,6,9,2016,156240.0,289000
10179,Mount Road ATM,FRIDAY,NH,W,WWH,6,9,2016,156240.0,244000
10184,Mount Road ATM,SATURDAY,NH,H,WHH,1,10,2016,156240.0,649000
10188,Mount Road ATM,SUNDAY,N,H,HHW,1,10,2016,156240.0,424000
10193,Mount Road ATM,MONDAY,NH,W,HWW,1,10,2016,332929.0,523500
10198,Mount Road ATM,TUESDAY,NH,W,WWW,1,10,2016,332929.0,210000
10203,Mount Road ATM,WEDNESDAY,NH,W,WWW,1,10,2016,332929.0,532500
10207,Mount Road ATM,THURSDAY,NH,W,WWW,2,10,2016,332929.0,335900
10212,Mount Road ATM,FRIDAY,NH,W,WWH,2,10,2016,332929.0,785800
10217,Mount Road ATM,SATURDAY,NH,H,WHH,2,10,2016,332929.0,301500
10222,Mount Road ATM,SUNDAY,NH,H,HHH,2,10,2016,332929.0,333000
10227,Mount Road ATM,MONDAY,H,H,HHH,2,10,2016,431743.0,523000
10232,Mount Road ATM,TUESDAY,H,H,HHH,3,10,2016,431743.0,439500
10234,Mount Road ATM,WEDNESDAY,M,H,HHW,3,10,2016,431743.0,53000
10238,Mount Road ATM,THURSDAY,NH,W,HWW,3,10,2016,431743.0,175400
10243,Mount Road ATM,FRIDAY,NH,W,WWH,3,10,2016,431743.0,401500
10248,Mount Road ATM,SATURDAY,NH,H,WHH,3,10,2016,431743.0,23500
10253,Mount Road ATM,SUNDAY,NH,H,HHW,4,10,2016,431743.0,143000
10258,Mount Road ATM,MONDAY,NH,W,HWW,4,10,2016,251272.0,208500
10267,Mount Road ATM,WEDNESDAY,NH,W,WWW,4,10,2016,251272.0,470500
10272,Mount Road ATM,THURSDAY,NH,W,WWW,4,10,2016,251272.0,267000
10277,Mount Road ATM,FRIDAY,NH,W,WWH,5,10,2016,251272.0,112000
10282,Mount Road ATM,SATURDAY,NH,H,WHH,5,10,2016,251272.0,38000
10287,Mount Road ATM,SUNDAY,NH,H,HHW,5,10,2016,251272.0,211000
10292,Mount Road ATM,MONDAY,NH,W,HWW,5,10,2016,217834.0,356000
10297,Mount Road ATM,TUESDAY,NH,W,WWW,5,10,2016,217834.0,173700
10302,Mount Road ATM,WEDNESDAY,NH,W,WWW,6,10,2016,217834.0,379200
10307,Mount Road ATM,THURSDAY,NH,W,WWW,6,10,2016,217834.0,287400
10312,Mount Road ATM,FRIDAY,NH,W,WWH,6,10,2016,217834.0,47000
10320,Mount Road ATM,SUNDAY,NH,H,HHW,6,10,2016,217834.0,23900
10325,Mount Road ATM,MONDAY,NH,W,HWW,7,10,2016,211200.0,231100
10328,Mount Road ATM,TUESDAY,NH,W,WWW,1,11,2016,211200.0,264600
10332,Mount Road ATM,WEDNESDAY,NH,W,WWW,1,11,2016,211200.0,192900
10336,Mount Road ATM,THURSDAY,NH,W,WWW,1,11,2016,211200.0,57800
10340,Mount Road ATM,FRIDAY,NH,W,WWH,1,11,2016,211200.0,161200
10344,Mount Road ATM,SATURDAY,NH,H,WHH,1,11,2016,211200.0,241600
10348,Mount Road ATM,SUNDAY,NH,H,HHW,2,11,2016,211200.0,67200
10352,Mount Road ATM,MONDAY,NH,W,HWW,2,11,2016,173772.0,222800
10357,Mount Road ATM,TUESDAY,NH,W,WWW,2,11,2016,173772.0,180300
10378,Mount Road ATM,SATURDAY,NH,H,WHH,4,11,2016,201550.0,5000
10382,Mount Road ATM,SUNDAY,NH,H,HHW,4,11,2016,201550.0,4800
10387,Mount Road ATM,TUESDAY,NH,W,WWW,5,11,2016,4900.0,1000
10391,Mount Road ATM,WEDNESDAY,NH,W,WWW,5,11,2016,4900.0,1500
10395,Mount Road ATM,THURSDAY,NH,W,WWW,5,11,2016,4900.0,7500
10399,Mount Road ATM,FRIDAY,NH,W,WWH,5,11,2016,4900.0,25100
10402,Mount Road ATM,SATURDAY,NH,H,WHH,6,11,2016,4900.0,4000
10408,Mount Road ATM,MONDAY,NH,W,HWW,6,11,2016,7820.0,12400
10412,Mount Road ATM,TUESDAY,NH,W,WWW,6,11,2016,7820.0,2400
10417,Mount Road ATM,WEDNESDAY,NH,W,WWW,6,11,2016,7820.0,16500
10421,Mount Road ATM,THURSDAY,NH,W,WWW,1,12,2016,7820.0,100
10488,Mount Road ATM,WEDNESDAY,NH,W,WWH,5,1,2017,178550.0,347900
10493,Mount Road ATM,THURSDAY,N,H,WHW,6,1,2017,178550.0,111000
10498,Mount Road ATM,FRIDAY,NH,W,HWH,6,1,2017,178550.0,245300
10503,Mount Road ATM,SATURDAY,NH,H,WHH,6,1,2017,178550.0,355400
10508,Mount Road ATM,SUNDAY,NH,H,HHW,6,1,2017,178550.0,338300
10512,Mount Road ATM,MONDAY,NH,W,HWW,6,1,2017,279580.0,206900
10517,Mount Road ATM,TUESDAY,NH,W,WWW,7,1,2017,279580.0,114900
10522,Mount Road ATM,WEDNESDAY,NH,W,WWW,1,2,2017,279580.0,99600
10545,Mount Road ATM,TUESDAY,NH,W,WWW,2,2,2017,140467.0,648800
10549,Mount Road ATM,WEDNESDAY,NH,W,WWW,2,2,2017,140467.0,410500
10554,Mount Road ATM,THURSDAY,NH,W,WWW,2,2,2017,140467.0,380700
10559,Mount Road ATM,FRIDAY,NH,W,WWH,2,2,2017,140467.0,492300
10562,Mount Road ATM,SATURDAY,NH,H,WHH,3,2,2017,140467.0,799400
10565,Mount Road ATM,SUNDAY,NH,H,HHW,3,2,2017,140467.0,138400
10566,Mount Road ATM,MONDAY,NH,W,HWW,3,2,2017,478350.0,327400
10569,Mount Road ATM,TUESDAY,NH,W,WWW,3,2,2017,478350.0,335700
10573,Mount Road ATM,WEDNESDAY,NH,W,WWW,3,2,2017,478350.0,296800
10577,Mount Road ATM,THURSDAY,NH,W,WWW,4,2,2017,478350.0,311900
10581,Mount Road ATM,FRIDAY,NH,W,WWH,4,2,2017,478350.0,255900
10585,Mount Road ATM,SATURDAY,NH,H,WHH,4,2,2017,478350.0,553800
10590,Mount Road ATM,SUNDAY,NH,H,HHW,4,2,2017,478350.0,95500
10595,Mount Road ATM,MONDAY,NH,W,HWW,4,2,2017,311000.0,332000
10600,Mount Road ATM,TUESDAY,NH,W,WWW,5,2,2017,311000.0,159000
10604,Mount Road ATM,WEDNESDAY,NH,W,WWW,5,2,2017,311000.0,520600
10609,Mount Road ATM,THURSDAY,NH,W,WWW,5,2,2017,311000.0,689200
10614,Mount Road ATM,FRIDAY,NH,W,WWH,5,2,2017,311000.0,197200
10619,Mount Road ATM,SATURDAY,NH,H,WHH,5,2,2017,311000.0,218900
10624,Mount Road ATM,SUNDAY,NH,H,HHW,6,2,2017,311000.0,241000
10627,Mount Road ATM,MONDAY,NH,W,HWW,6,2,2017,336843.0,394600
10632,Mount Road ATM,TUESDAY,NH,W,WWW,6,2,2017,336843.0,458600
10637,Mount Road ATM,WEDNESDAY,NH,W,WWW,1,3,2017,336843.0,31000
10650,Mount Road ATM,SATURDAY,NH,H,WHH,1,3,2017,336843.0,2000
10659,Mount Road ATM,MONDAY,NH,W,HWW,2,3,2017,221550.0,621800
10663,Mount Road ATM,TUESDAY,NH,W,WWW,2,3,2017,221550.0,159500
10671,Mount Road ATM,FRIDAY,NH,W,WWH,2,3,2017,221550.0,131800
10673,Mount Road ATM,SATURDAY,NH,H,WHH,3,3,2017,221550.0,362200
10675,Mount Road ATM,SUNDAY,NH,H,HHW,3,3,2017,221550.0,147000
10677,Mount Road ATM,MONDAY,NH,W,HWW,3,3,2017,284460.0,389400
10680,Mount Road ATM,TUESDAY,NH,W,WWW,3,3,2017,284460.0,277600
10685,Mount Road ATM,WEDNESDAY,NH,W,WWW,3,3,2017,284460.0,208600
10689,Mount Road ATM,THURSDAY,NH,W,WWW,4,3,2017,284460.0,354500
10693,Mount Road ATM,FRIDAY,NH,W,WWH,4,3,2017,284460.0,408400
10698,Mount Road ATM,SATURDAY,NH,H,WHH,4,3,2017,284460.0,226300
10703,Mount Road ATM,SUNDAY,NH,H,HHW,4,3,2017,284460.0,52100
10707,Mount Road ATM,MONDAY,NH,W,HWW,4,3,2017,273843.0,158100
10712,Mount Road ATM,TUESDAY,NH,W,WWW,5,3,2017,273843.0,148000
10717,Mount Road ATM,WEDNESDAY,NH,W,WWW,5,3,2017,273843.0,257900
10722,Mount Road ATM,THURSDAY,NH,W,WWW,5,3,2017,273843.0,211000
10727,Mount Road ATM,FRIDAY,NH,W,WWH,5,3,2017,273843.0,202300
10732,Mount Road ATM,SATURDAY,NH,H,WHH,5,3,2017,273843.0,245500
10737,Mount Road ATM,SUNDAY,NH,H,HHW,6,3,2017,273843.0,61100
10742,Mount Road ATM,MONDAY,NH,W,HWW,6,3,2017,183415.0,357700
10747,Mount Road ATM,TUESDAY,NH,W,WWH,6,3,2017,183415.0,70000
10751,Mount Road ATM,WEDNESDAY,N,H,WHW,6,3,2017,183415.0,461300
10755,Mount Road ATM,THURSDAY,NH,W,HWW,6,3,2017,183415.0,200200
10759,Mount Road ATM,FRIDAY,NH,W,WWH,7,3,2017,183415.0,330700
10766,Mount Road ATM,SUNDAY,NH,H,HHW,1,4,2017,183415.0,225300
10770,Mount Road ATM,MONDAY,NH,W,HWW,1,4,2017,274200.0,806600
10775,Mount Road ATM,TUESDAY,NH,W,WWW,1,4,2017,274200.0,952800
10780,Mount Road ATM,WEDNESDAY,NH,W,WWW,1,4,2017,274200.0,768300
10785,Mount Road ATM,THURSDAY,NH,W,WWW,2,4,2017,274200.0,695200
10789,Mount Road ATM,FRIDAY,NH,W,WWH,2,4,2017,274200.0,1213600
10793,Mount Road ATM,SATURDAY,NH,H,WHH,2,4,2017,274200.0,572900
10797,Mount Road ATM,SUNDAY,H,H,HHW,2,4,2017,274200.0,507700
10801,Mount Road ATM,MONDAY,NH,W,HWW,2,4,2017,788158.0,648800
10806,Mount Road ATM,TUESDAY,NH,W,WWW,3,4,2017,788158.0,648700
10811,Mount Road ATM,WEDNESDAY,NH,W,WWW,3,4,2017,788158.0,349600
10816,Mount Road ATM,THURSDAY,NH,W,WWH,3,4,2017,788158.0,477400
10821,Mount Road ATM,FRIDAY,N,H,WHH,3,4,2017,788158.0,494200
10825,Mount Road ATM,SATURDAY,NH,H,HHH,3,4,2017,788158.0,299000
10830,Mount Road ATM,SUNDAY,NH,H,HHW,4,4,2017,788158.0,200400
10835,Mount Road ATM,MONDAY,NH,W,HWW,4,4,2017,445443.0,202800
10840,Mount Road ATM,TUESDAY,NH,W,WWW,4,4,2017,445443.0,307900
10844,Mount Road ATM,WEDNESDAY,NH,W,WWW,4,4,2017,445443.0,229200
10848,Mount Road ATM,THURSDAY,NH,W,WWW,4,4,2017,445443.0,201700
10852,Mount Road ATM,FRIDAY,NH,W,WWH,5,4,2017,445443.0,182200
10856,Mount Road ATM,SATURDAY,NH,H,WHH,5,4,2017,445443.0,449400
10860,Mount Road ATM,SUNDAY,NH,H,HHW,5,4,2017,445443.0,95400
10864,Mount Road ATM,MONDAY,NH,W,HWW,5,4,2017,238372.0,179400
10868,Mount Road ATM,TUESDAY,NH,W,WWW,5,4,2017,238372.0,183400
10872,Mount Road ATM,WEDNESDAY,NH,W,WWW,6,4,2017,238372.0,352800
10878,Mount Road ATM,THURSDAY,NH,W,WWW,6,4,2017,238372.0,307100
10883,Mount Road ATM,FRIDAY,NH,W,WWH,6,4,2017,238372.0,57400
10887,Mount Road ATM,SATURDAY,NH,H,WHH,6,4,2017,238372.0,128800
10891,Mount Road ATM,SUNDAY,NH,H,HHH,6,4,2017,238372.0,84400
10895,Mount Road ATM,MONDAY,N,H,HHW,1,5,2017,184758.0,65500
10899,Mount Road ATM,TUESDAY,NH,W,HWW,1,5,2017,184758.0,183200
10904,Mount Road ATM,WEDNESDAY,NH,W,WWW,1,5,2017,184758.0,195500
10909,Mount Road ATM,THURSDAY,NH,W,WWW,1,5,2017,184758.0,267200
10914,Mount Road ATM,FRIDAY,NH,W,WWH,1,5,2017,184758.0,256200
10919,Mount Road ATM,SATURDAY,NH,H,WHH,2,5,2017,184758.0,164000
10924,Mount Road ATM,SUNDAY,NH,H,HHW,2,5,2017,184758.0,101700
10929,Mount Road ATM,MONDAY,NH,W,HWW,2,5,2017,176186.0,202300
10934,Mount Road ATM,TUESDAY,NH,W,WWW,2,5,2017,176186.0,106700
10939,Mount Road ATM,WEDNESDAY,NH,W,WWW,2,5,2017,176186.0,134900
10944,Mount Road ATM,THURSDAY,NH,W,WWW,3,5,2017,176186.0,770400
10949,Mount Road ATM,FRIDAY,NH,W,WWH,3,5,2017,176186.0,359600
10954,Mount Road ATM,SATURDAY,NH,H,WHH,3,5,2017,176186.0,293300
10958,Mount Road ATM,SUNDAY,NH,H,HHW,3,5,2017,176186.0,63700
10962,Mount Road ATM,MONDAY,NH,W,HWW,3,5,2017,275843.0,201300
10966,Mount Road ATM,TUESDAY,NH,W,WWW,4,5,2017,275843.0,270500
10969,Mount Road ATM,WEDNESDAY,NH,W,WWW,4,5,2017,275843.0,161400
10973,Mount Road ATM,THURSDAY,NH,W,WWW,4,5,2017,275843.0,224400
10978,Mount Road ATM,FRIDAY,NH,W,WWH,4,5,2017,275843.0,270000
10982,Mount Road ATM,SATURDAY,NH,H,WHH,4,5,2017,275843.0,104000
10987,Mount Road ATM,SUNDAY,NH,H,HHW,5,5,2017,275843.0,28400
10992,Mount Road ATM,MONDAY,NH,W,HWW,5,5,2017,180000.0,195700
10997,Mount Road ATM,TUESDAY,NH,W,WWW,5,5,2017,180000.0,365900
11002,Mount Road ATM,WEDNESDAY,NH,W,WWW,5,5,2017,180000.0,595800
11007,Mount Road ATM,THURSDAY,NH,W,WWW,5,5,2017,180000.0,280400
11012,Mount Road ATM,FRIDAY,NH,W,WWH,6,5,2017,180000.0,222000
11017,Mount Road ATM,SATURDAY,NH,H,WHH,6,5,2017,180000.0,221600
11022,Mount Road ATM,SUNDAY,NH,H,HHW,6,5,2017,180000.0,228700
11027,Mount Road ATM,MONDAY,NH,W,HWW,6,5,2017,301443.0,210500
11032,Mount Road ATM,TUESDAY,NH,W,WWW,6,5,2017,301443.0,247000
11037,Mount Road ATM,WEDNESDAY,NH,W,WWW,7,5,2017,301443.0,466800
11042,Mount Road ATM,THURSDAY,NH,W,WWW,1,6,2017,301443.0,473000
11047,Mount Road ATM,FRIDAY,NH,W,WWH,1,6,2017,301443.0,285100
11051,Mount Road ATM,SATURDAY,NH,H,WHH,1,6,2017,301443.0,449100
11055,Mount Road ATM,SUNDAY,NH,H,HHW,1,6,2017,301443.0,181600
11059,Mount Road ATM,MONDAY,NH,W,HWW,1,6,2017,330443.0,398600
11063,Mount Road ATM,TUESDAY,NH,W,WWW,2,6,2017,330443.0,575500
11067,Mount Road ATM,WEDNESDAY,NH,W,WWW,2,6,2017,330443.0,856400
11071,Mount Road ATM,THURSDAY,NH,W,WWW,2,6,2017,330443.0,647900
11075,Mount Road ATM,FRIDAY,NH,W,WWH,2,6,2017,330443.0,258900
11079,Mount Road ATM,SATURDAY,NH,H,WHH,2,6,2017,330443.0,124900
11083,Mount Road ATM,SUNDAY,NH,H,HHW,3,6,2017,330443.0,184700
11087,Mount Road ATM,MONDAY,NH,W,HWW,3,6,2017,435272.0,142200
11091,Mount Road ATM,TUESDAY,NH,W,WWW,3,6,2017,435272.0,156800
11094,Mount Road ATM,WEDNESDAY,NH,W,WWW,3,6,2017,435272.0,185000
11097,Mount Road ATM,THURSDAY,NH,W,WWW,3,6,2017,435272.0,124400
11101,Mount Road ATM,FRIDAY,NH,W,WWH,4,6,2017,435272.0,81600
11105,Mount Road ATM,SATURDAY,NH,H,WHH,4,6,2017,435272.0,115000
11109,Mount Road ATM,SUNDAY,NH,H,HHW,4,6,2017,435272.0,35400
11113,Mount Road ATM,MONDAY,NH,W,HWW,4,6,2017,120058.0,80700
11117,Mount Road ATM,TUESDAY,NH,W,WWW,4,6,2017,120058.0,138000
11121,Mount Road ATM,WEDNESDAY,NH,W,WWW,5,6,2017,120058.0,170200
11125,Mount Road ATM,THURSDAY,NH,W,WWW,5,6,2017,120058.0,123500
11129,Mount Road ATM,FRIDAY,NH,W,WWH,5,6,2017,120058.0,72500
11134,Mount Road ATM,SATURDAY,NH,H,WHH,5,6,2017,120058.0,117000
11139,Mount Road ATM,SUNDAY,NH,H,HHH,5,6,2017,120058.0,83400
11144,Mount Road ATM,MONDAY,M,H,HHW,6,6,2017,112186.0,211700
11148,Mount Road ATM,TUESDAY,NH,W,HWW,6,6,2017,112186.0,70100
11153,Mount Road ATM,WEDNESDAY,NH,W,WWW,6,6,2017,112186.0,125900
11158,Mount Road ATM,THURSDAY,NH,W,WWW,6,6,2017,112186.0,127300
11162,Mount Road ATM,FRIDAY,NH,W,WWH,6,6,2017,112186.0,214700
11166,Mount Road ATM,SATURDAY,NH,H,WHH,1,7,2017,112186.0,104400
11171,Mount Road ATM,SUNDAY,NH,H,HHW,1,7,2017,112186.0,127200
11175,Mount Road ATM,MONDAY,NH,W,HWW,1,7,2017,140186.0,414700
11180,Mount Road ATM,TUESDAY,NH,W,WWW,1,7,2017,140186.0,252000
11185,Mount Road ATM,WEDNESDAY,NH,W,WWW,1,7,2017,140186.0,978800
11190,Mount Road ATM,THURSDAY,NH,W,WWW,2,7,2017,140186.0,388600
11195,Mount Road ATM,FRIDAY,NH,W,WWH,2,7,2017,140186.0,556000
11199,Mount Road ATM,SATURDAY,NH,H,WHH,2,7,2017,140186.0,197100
11203,Mount Road ATM,SUNDAY,NH,H,HHW,2,7,2017,140186.0,184500
11206,Mount Road ATM,MONDAY,NH,W,HWW,2,7,2017,424529.0,214000
11210,Mount Road ATM,TUESDAY,NH,W,WWW,3,7,2017,424529.0,217500
11214,Mount Road ATM,WEDNESDAY,NH,W,WWW,3,7,2017,424529.0,118200
11219,Mount Road ATM,THURSDAY,NH,W,WWW,3,7,2017,424529.0,90300
11224,Mount Road ATM,FRIDAY,NH,W,WWH,3,7,2017,424529.0,174800
11228,Mount Road ATM,SATURDAY,NH,H,WHH,3,7,2017,424529.0,265700
11233,Mount Road ATM,SUNDAY,NH,H,HHW,4,7,2017,424529.0,138700
11237,Mount Road ATM,MONDAY,NH,W,HWW,4,7,2017,174172.0,182500
11241,Mount Road ATM,TUESDAY,NH,W,WWW,4,7,2017,174172.0,317300
11245,Mount Road ATM,WEDNESDAY,NH,W,WWW,4,7,2017,174172.0,135000
11250,Mount Road ATM,THURSDAY,NH,W,WWW,4,7,2017,174172.0,147900
11254,Mount Road ATM,FRIDAY,NH,W,WWH,5,7,2017,174172.0,163100
11259,Mount Road ATM,SATURDAY,NH,H,WHH,5,7,2017,174172.0,211800
11263,Mount Road ATM,SUNDAY,NH,H,HHW,5,7,2017,174172.0,170100
11267,Mount Road ATM,MONDAY,NH,W,HWW,5,7,2017,189672.0,124700
11272,Mount Road ATM,TUESDAY,NH,W,WWW,5,7,2017,189672.0,190500
11277,Mount Road ATM,WEDNESDAY,NH,W,WWW,6,7,2017,189672.0,230500
11282,Mount Road ATM,THURSDAY,NH,W,WWW,6,7,2017,189672.0,300900
11287,Mount Road ATM,FRIDAY,NH,W,WWH,6,7,2017,189672.0,230700
11292,Mount Road ATM,SATURDAY,NH,H,WHH,6,7,2017,189672.0,292200
11297,Mount Road ATM,SUNDAY,NH,H,HHW,6,7,2017,189672.0,195200
11301,Mount Road ATM,MONDAY,NH,W,HWW,7,7,2017,223529.0,100800
11305,Mount Road ATM,TUESDAY,NH,W,WWW,1,8,2017,223529.0,255000
11309,Mount Road ATM,WEDNESDAY,NH,W,WWW,1,8,2017,223529.0,315200
11314,Mount Road ATM,THURSDAY,NH,W,WWW,1,8,2017,223529.0,382100
11319,Mount Road ATM,FRIDAY,NH,W,WWH,1,8,2017,223529.0,225400
11324,Mount Road ATM,SATURDAY,NH,H,WHH,1,8,2017,223529.0,505000
11329,Mount Road ATM,SUNDAY,NH,H,HHW,2,8,2017,223529.0,247800
11334,Mount Road ATM,MONDAY,NH,W,HWW,2,8,2017,290186.0,567300
11339,Mount Road ATM,TUESDAY,NH,W,WWW,2,8,2017,290186.0,378600
11344,Mount Road ATM,WEDNESDAY,NH,W,WWW,2,8,2017,290186.0,315000
11349,Mount Road ATM,THURSDAY,NH,W,WWW,2,8,2017,290186.0,292300
11354,Mount Road ATM,FRIDAY,NH,W,WWH,3,8,2017,290186.0,67600
11370,Mount Road ATM,WEDNESDAY,N,H,HHW,4,8,2017,324160.0,105200
11374,Mount Road ATM,THURSDAY,NH,W,HWW,4,8,2017,324160.0,376700
11378,Mount Road ATM,FRIDAY,NH,W,WWH,4,8,2017,324160.0,466900
11383,Mount Road ATM,SATURDAY,NH,H,WHH,4,8,2017,324160.0,291900
11388,Mount Road ATM,SUNDAY,NH,H,HHW,4,8,2017,324160.0,183800
11393,Mount Road ATM,MONDAY,NH,W,HWW,5,8,2017,284900.0,54200
11398,Mount Road ATM,TUESDAY,NH,W,WWW,5,8,2017,284900.0,121500
11403,Mount Road ATM,WEDNESDAY,NH,W,WWW,5,8,2017,284900.0,303500
11408,Mount Road ATM,THURSDAY,NH,W,WWH,5,8,2017,284900.0,204500
11413,Mount Road ATM,FRIDAY,H,H,WHH,5,8,2017,284900.0,72000
11418,Mount Road ATM,SATURDAY,NH,H,HHH,6,8,2017,284900.0,216400
11423,Mount Road ATM,SUNDAY,NH,H,HHW,6,8,2017,284900.0,139200
11426,Mount Road ATM,MONDAY,NH,W,HWW,6,8,2017,158758.0,238500
11431,Mount Road ATM,TUESDAY,NH,W,WWW,6,8,2017,158758.0,200700
11436,Mount Road ATM,WEDNESDAY,NH,W,WWW,6,8,2017,158758.0,287600
11441,Mount Road ATM,THURSDAY,NH,W,WWW,7,8,2017,158758.0,286300
11446,Mount Road ATM,FRIDAY,NH,W,WWH,1,9,2017,158758.0,245800
11451,Mount Road ATM,SATURDAY,M,H,WHH,1,9,2017,158758.0,467600
11456,Mount Road ATM,SUNDAY,NH,H,HHW,1,9,2017,158758.0,49600
11461,Mount Road ATM,MONDAY,NH,W,HWW,1,9,2017,253729.0,384700
11466,Mount Road ATM,TUESDAY,NH,W,WWW,1,9,2017,253729.0,406800
11471,Mount Road ATM,WEDNESDAY,NH,W,WWW,2,9,2017,253729.0,274800
11476,Mount Road ATM,THURSDAY,NH,W,WWW,2,9,2017,253729.0,161500
11481,Mount Road ATM,FRIDAY,NH,W,WWH,2,9,2017,253729.0,158200
11486,Mount Road ATM,SATURDAY,NH,H,WHH,2,9,2017,253729.0,341200
11491,Mount Road ATM,SUNDAY,NH,H,HHW,2,9,2017,253729.0,82700
11496,Mount Road ATM,MONDAY,NH,W,HWW,3,9,2017,258558.0,80500
11501,Mount Road ATM,TUESDAY,NH,W,WWW,3,9,2017,258558.0,188200
11506,Mount Road ATM,WEDNESDAY,NH,W,WWW,3,9,2017,258558.0,367600
11511,Mount Road ATM,THURSDAY,NH,W,WWW,3,9,2017,258558.0,385800
11516,Mount Road ATM,FRIDAY,NH,W,WWH,3,9,2017,258558.0,189900
11521,Mount Road ATM,SATURDAY,NH,H,WHH,4,9,2017,258558.0,197200
11526,Mount Road ATM,SUNDAY,NH,H,HHW,4,9,2017,258558.0,328000
11531,Mount Road ATM,MONDAY,NH,W,HWW,4,9,2017,248172.0,141900
11536,Mount Road ATM,TUESDAY,NH,W,WWW,4,9,2017,248172.0,398600
11541,Mount Road ATM,WEDNESDAY,NH,W,WWW,4,9,2017,248172.0,308400
11546,Mount Road ATM,THURSDAY,NH,W,WWW,5,9,2017,248172.0,312600
11551,Mount Road ATM,FRIDAY,NH,W,WWH,5,9,2017,248172.0,337100
11555,Mount Road ATM,SATURDAY,NH,H,WHH,5,9,2017,248172.0,251100
11560,Mount Road ATM,SUNDAY,NH,H,HHW,5,9,2017,248172.0,182700
11565,Mount Road ATM,MONDAY,NH,W,HWW,5,9,2017,276058.0,447400
11570,Mount Road ATM,TUESDAY,NH,W,WWW,6,9,2017,276058.0,153800
11575,Mount Road ATM,WEDNESDAY,NH,W,WWW,6,9,2017,276058.0,167100
11580,Mount Road ATM,THURSDAY,NH,W,WWH,6,9,2017,276058.0,317400
11585,Mount Road ATM,FRIDAY,H,H,WHH,6,9,2017,276058.0,305100
